device_id,name,group,type,match_reason,from_ip,to_ip,from_port,to_port,from_user,to_user,from_telnet,to_telnet,payload_kind,will_change_structural
5941b0a9-d63b-4a52-9c3d-5b07c81b8e8b,PIX FIBRA - SW HW 6720 - CDN,Pix Fibra,Switch Huawei,name_unique,172.31.255.21,172.31.255.21,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
72e18496-774e-4b85-8926-e0ea1fc1f4af,GRUPO FLASH - OLT HW - AURORA,Grupo FlashNet ( IBTelecom ),OLT Huawei,name_unique,170.79.170.150,170.79.170.150,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
58764996-3358-4ff1-96a6-3b4a90ae51f0,MOOD TELECOM - OLT HW - JANGA,Mood,OLT Huawei,name_unique,187.17.137.188,187.17.137.188,23748,23748,grupovibe,grupovibe,True,True,olt,False
674e6a28-ccba-4281-8dfe-3f14ef97d170,FLASHNET - SW CORE-CAMARAGIBE,FlashNet,Switch Huawei,name_unique,10.99.88.10,10.99.88.10,53276,53276,flashnet,flashnet,False,False,switch,False
c28390f4-e103-44bf-8148-5d01c091e450,ULTRANET - OLT PARKS 2 - IGUAIBA,UltraNet,Olt Parks,name_unique,192.141.106.6,192.141.106.6,2202,2202,admin,admin,False,False,olt,False
16a25ac8-4581-43e2-a145-1545536a95d6,NAVEGANET - OLT HW - GASNET,Navega Net,OLT Huawei,name_unique,172.17.50.2,172.17.50.2,23,23,sgpsgp,sgpsgp,True,True,olt,False
c2bf9a88-8a5f-434a-9830-393020ffbf56,SW-BKB-PAUDALHO,PlanaltoNet,Switch Huawei,ip+kind,10.200.70.1,10.200.70.1,22,22,ajust,ajust,False,False,switch,False
c3e2c5d5-8182-4c75-8f64-4f287b900b8d,GL SOLUCOES - SW HW 5735 - PASSARINHO,GL Soluções,Switch Huawei,name_unique,45.191.104.10,45.191.104.10,22235,22235,ajust,ajust,False,False,switch,False
408da546-153e-48f4-b3e5-84b1d8d92390,VOICE CORP - SW DM EDD - BRASILIA-DF,Voice Corp,Switch Datacom,name_unique,177.87.50.90,177.87.50.90,23501,23501,admin,admin,True,True,switch,False
c46283ef-418b-4f2a-94ba-fdaba811e559,PIX FIBRA - SW HW 5732 - IBURA DE BAIXO,Pix Fibra,Switch Huawei,name_unique,10.31.255.34,10.31.255.34,22,22,luciano,ajust@emfibra,False,False,router,True
c592fcbb-ea55-493a-8536-e3b2b85a7393,PIX FIBRA - SW HW 6720 - CLICKNET,Pix Fibra,Switch Huawei,name_unique,172.16.0.32,172.16.0.32,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
c6c22e0e-d4af-4d48-b756-6a7eee4e00f6,INSNET - OLT HW - ABREU,InsNet,OLT Huawei,name_unique,45.160.221.252,45.160.221.252,45098,45098,ajustconsulting,ajustconsulting,True,True,olt,False
c6df90c9-63f1-4fb4-a9f7-2503909c7434,ZOOM FIBRA - OLT HW - RIBEIRÃO,Zoom Fibra,OLT Huawei,name_unique,179.189.243.6,179.189.243.6,2388,2388,ajustconsulting,ajustconsulting,True,True,olt,False
c82b7699-dad1-489f-9c98-0b7371d6c2b9,FLASHNET - SW CORE-VARZEA 01,FlashNet,Switch Huawei,name_unique,10.99.88.39,10.99.88.39,53276,53276,flashnet,flashnet,False,False,switch,False
99df4489-2d59-42a2-bbbe-f049be2a9168,FLASHNET - ROUTER - HW NE8000 BORDA CDN,FlashNet,Router Huawei,name_unique,192.168.3.25,192.168.3.25,53267,53267,flashnet,flashnet,False,False,router,False
ae81c51a-50ad-40ab-aa47-adaa8201d4c0,Rb 1009 Bach Class Ecolife,Rio Net,MikroTik RouterOS,ip+kind,45.162.225.178,45.162.225.178,15422,5895,ajust,ajust,False,False,router,True
c85b7245-ed39-44eb-816c-d404a6fe1f4d,PIX FIBRA - SW DM EDD 2104G2,Pix Fibra,Switch Datacom,name_unique,10.31.254.90,10.31.254.90,23,23,admin,admin,True,True,switch,False
c90e4a00-fc67-4b99-ba1d-8114e4911fb6,PIX FIBRA - OLT HW CLICKNET,Pix Fibra,OLT Huawei,name_unique,172.19.51.2,172.19.51.2,22,22,ajust@emfibra,ajust@emfibra,False,False,olt,False
1657fea2-82ef-4765-8c15-c46734cd1d0e,PIX FIBRA -SW HW 6730 - OLINDA,Pix Fibra,Switch Huawei,name_unique,172.16.0.0,172.16.0.0,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
9b040eca-1525-47a8-aaa7-dfc1efe23dc5,VIBE TELECOM - ROUTER - HW NE20 BORDA,Vibe,Router Huawei,name_unique,187.17.137.184,187.17.137.184,26602,26602,ajust,ajust,False,False,router,False
7c7c6d54-1f4b-48da-9a45-7c0e9f7818bf,INET - ROUTER - HW NE8000 - AUT/BORDA,INET,Router Huawei,name_unique,177.71.83.253,177.71.83.253,22,22,ajust,ajust,False,False,router,False
1a007de8-b839-40a1-be28-8ed5d6a74410,OLT-OLD_RioNet_Casa Caiada,I4 Telecom,OLT Huawei,ip+kind,45.187.170.10,45.187.170.10,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
5cfe9853-04d6-4faa-ad57-14607f96db63,RB Hotspot - VESCNET,Grupo Vesc,MikroTik RouterOS,ip+kind,201.76.105.5,201.76.105.5,15422,32734,ajust,ajust,False,False,router,True
ca4d56fd-f3ef-4bbe-a3bf-bf2b01025ec0,ICONLINK - OLT HW,IConLink,OLT Huawei,name_unique,201.76.98.98,201.76.98.98,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
ca8adf94-9ed9-4338-945c-765a9f326b8d,FLASHNET - SW CORE-ARTHUR,FlashNet,Switch Huawei,name_unique,10.99.88.8,10.99.88.8,53276,53276,flashnet,flashnet,False,False,switch,False
ca902fce-1f45-4736-9f6e-cc90bcb37032,MEGANET - SW HW S6730 - JARDIM ATLANTICO,Meganet,Switch Huawei,name_unique,10.99.10.10,10.99.10.10,22,22,ajust,ajust,False,False,switch,False
cc68f22a-a25c-4afd-b8af-562c70075911,GRUPO TELECOM - SW HW 6730 - CORE,Grupo Telecom,Switch Huawei,name_unique,172.29.100.18,172.29.100.18,2203,2203,ajust,ajust,False,False,switch,False
cd933cde-4905-4570-a424-4ab3b64d9f34,PIX FIBRA - OLT HW - HWNET MADALENA,Pix Fibra,OLT Huawei,name_unique,172.16.29.130,172.16.29.130,22,22,ajust@emfibra,ajust@emfibra,False,False,olt,False
135e9306-3687-4c31-a444-6db97477be51,VOO TELECOM - SW HW 6730 - JABOATAO ( CORE MPLS ),Voo Telecom,Switch Huawei,name_unique,10.72.13.40,10.72.13.40,22022,22022,ajustconsulting,ajustconsulting,False,False,switch,False
d0c46b83-592e-44a7-b186-9daca2789ce3,MOOD TELECOM - OLT HUAWEI - SAN MARTIN,Mood,OLT Huawei,name_unique,45.234.100.210,45.234.100.210,23523,23523,ajustconsulting,ajustconsulting,True,True,olt,False
d12b2b1f-7298-46cb-8092-36c55e0042a4,SUCUPIRANET - SW HW 5720,Sucupira Net,Switch Huawei,name_unique,172.16.16.2,172.16.16.2,2222,2222,tecxpro,tecxpro,False,False,switch,False
09dc146c-792f-45ad-bfc0-4afa0ad6bd5c,OLT Huawei-Aurora,Grupo FlashNet ( IBTelecom ),OLT Huawei,ip+kind,170.79.170.150,170.79.170.150,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
a03899e9-1c93-46f3-9804-0d1f80e72faf,FLASHNET - SW CORE-P.KENNEDY,FlashNet,Switch Huawei,name_unique,10.99.88.3,10.99.88.3,53276,53276,flashnet,flashnet,False,False,switch,False
9ec6f36c-8945-412f-ac81-72608902222c,CCR 1036 EVENTOS VIBE,Vibe,MikroTik RouterOS,ip+kind,168.194.15.84,168.194.15.84,15422,5895,ajust,ajust,False,False,router,True
a8aa412e-a039-48a1-aecf-cba65ddbe3fc,UMTELECOM - OLT FIBERHOME - SEDE,Um Fibra,OLT FiberHome,name_unique,10.40.39.6,10.40.39.6,23,23,noc,noc,True,True,olt,False
d3202db9-6511-4339-87a1-1b7d5f1802b9,FLASHNET - SW CORE-SOCORRO,FlashNet,Switch Huawei,name_unique,10.99.88.29,10.99.88.29,53276,53276,flashnet,flashnet,False,False,switch,False
d4791326-2f9e-4b8c-bd10-db5f11a1fb66,INFOTEL - OLT HW - BREJINHO DE NAZARE,Infotel,OLT Huawei,name_unique,10.120.0.18,10.120.0.18,22,22,oltsgp,oltsgp,False,False,olt,False
76aa663e-7729-48d8-abcf-a073936460c6,FLASHNET - SW CORE-IGARASSU,FlashNet,Switch Huawei,name_unique,10.99.88.12,10.99.88.12,53276,53276,flashnet,flashnet,False,False,switch,False
a9a8fc2f-13ef-476f-b5c8-1f01265fb4a9,UMTELECOM - OLT HW - VARZEA,Um Fibra,OLT Huawei,name_unique,10.40.39.15,10.40.39.15,22,22,sgp-radius,sgp-radius,False,False,olt,False
d47bd120-3c5c-4cf0-b68c-81b37032f75a,RIONET - OLT HW - IPOJUCA,Rio Net,OLT Huawei,name_unique,45.162.225.246,45.162.225.246,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
d506807c-f4a0-47df-a42c-9190a096507e,FASTLINK - SW DM EDD 01 - CLIENTE PJ,QualyNet,Switch Datacom,name_unique,10.254.254.2,10.254.254.2,23,23,admin,admin,True,True,switch,False
d6668e4f-1e6d-4b08-ab81-15c0f14efd84,PONTE DIGITAL - OLT HW - SOTAVE / PONTEZINHA,Ponte Digital,OLT Huawei,name_unique,10.12.110.2,10.12.110.2,23,23,equipeti,equipeti,True,True,olt,False
ab84fecd-3757-4be3-8d71-f32cbfa6bd25,ULTRANET - ROUTER - HW NE8000-M4,UltraNet,Router Huawei,name_unique,45.189.160.33,45.189.160.33,2241,2241,ajustconsulting,ajustconsulting,False,False,router,False
abd92271-40a4-4fe6-bc05-ea7ca765d03e,CYBERNET - OLT HW - BAIRRO NOVO,Cyber Net,OLT Huawei,name_unique,170.80.112.2,170.80.112.2,4747,4747,ajustconsulting,ajustconsulting,True,True,olt,False
2696a4c9-527a-4975-a30a-7f62abb31761,MEGANET - OLT HW - AGUA FRIA,Meganet,OLT Huawei,name_unique,45.176.56.240,45.176.56.240,23435,23435,root,root,True,True,olt,False
f8059742-fb79-4231-8630-ad0f4fcaf8e0,OLT HUAWEI X7,Real Net,OLT Huawei,ip+kind,45.234.9.16,45.234.9.16,50023,50023,admin,admin,True,True,olt,False
ecfba98e-f0bf-4cdb-91c7-ca0718bfe729,FLASHNET - SW CORE-CABO_S.A.,FlashNet,Switch Huawei,name_unique,10.99.88.41,10.99.88.41,53276,53276,flashnet,flashnet,False,False,switch,False
ae1242e2-6751-4011-83b3-385a80bd9c97,OLT-OLD_i4Telecom_Peixinhos,I4 Telecom,OLT Huawei,ip+kind,45.187.168.46,45.187.168.46,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
d8200461-1de8-4551-993e-1e23a4c7b88f,INFOTEL - SW HW S6730 STACK - PXC,Infotel,Switch Huawei,name_unique,10.10.10.254,10.10.10.254,26504,26504,ajust,ajust,False,False,switch,False
d89b72ab-b758-4ba2-a244-b75bfa477c0e,PIX FIBRA - SW HW 5732 - POP CENTRO,Pix Fibra,Switch Huawei,name_unique,172.16.0.42,172.16.0.42,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
ed4edfa4-c45f-44c2-80ea-1dcce7aa1a91,PLANALTONET - SW CORE DATACENTER,PlanaltoNet,Switch Huawei,name_unique,10.12.255.202,10.12.255.202,22,22,ajust,ajust,False,False,router,False
0895217e-defa-4b6e-9d22-c8578a850909,CELLNET - ROUTER - HW NE8000 AUT/BORDA,CellNet,Router Huawei,name_unique,190.89.232.3,190.89.232.3,27039,27039,ajust@consulting,ajust@consulting,False,False,router,False
9cf24a7e-ef78-43ce-ae30-82cfb44ae18d,MEGANET - SW TPLINK - SERRAMBI,Meganet,Switch TP-LINK,name_unique,172.16.81.2,172.16.81.2,23,23,ajustconsulting,ajustconsulting,True,True,switch,False
d8bb3d6f-14c3-4c9d-a7f2-fa5cf7b21153,I4 TELECOM - OLT HW - PEIXINHOS,I4 Telecom,OLT Huawei,name_unique,45.187.168.46,45.187.168.46,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
81b98c5b-6148-4274-93d1-01e7748a8ab8,RENOVENET - ROUTER - HW NE8000 BORDA,FlashNet,Router Huawei,name_unique,192.168.3.17,192.168.3.17,53267,53267,flashnet,flashnet,False,False,router,False
d9757427-ac53-411b-9b43-6b88bce476fa,PONTE DIGITAL - OLT DIGISTAR - COHAB,Ponte Digital,OLT Digistar,name_unique,10.12.108.2,10.12.108.2,22,22,admin,admin,False,False,olt,False
d9b28c55-2d6a-466c-9ed8-059ffd4bac0d,DINHONET - OLT FH,DinhoNet,OLT FiberHome,name_unique,131.108.155.144,131.108.155.144,2323,2323,ajustconsulting,ajustconsulting,True,True,olt,False
d9b8360a-5334-4479-b087-7a8cd537fe8d,SW-POP-CAJA03,PlanaltoNet,Switch Huawei,ip+kind,10.10.10.1,10.10.10.1,22,22,ajust,ajust,False,False,switch,False
d9d9ec99-cc1b-479e-9662-05288015d55a,FLASHNET - SW CORE-MARANGUAPE-01,FlashNet,Switch Huawei,name_unique,10.99.88.26,10.99.88.26,53276,53276,flashnet,flashnet,False,False,switch,False
dd052065-c640-4445-9eee-bb176e48d743,INFOTEL - SW DM 4380 - PONTE ALTA - POL,Infotel,Switch Datacom,name_unique,10.10.10.133,10.10.10.133,22,22,ajust,ajust,False,False,switch,False
defafd66-ff4f-42e9-9110-d235e1af70ae,INFOTEL - SW DM 4380 - LAGOA TO,Infotel,Switch Datacom,name_unique,10.10.10.136,10.10.10.136,22,22,infotel,infotel,False,False,switch,False
07020909-500d-4069-80f3-2e835f2e881a,ULTRANET - OLT FIBERHOME - PINDAI,UltraNet,OLT FiberHome,name_unique,192.141.106.38,192.141.106.38,23,23,GEPON,GEPON,True,True,olt,False
7606a763-17b8-48cc-8e0e-680cd8e466f5,G5 JABOATAO - OLT TPLINK - XAREU,G5 - Jaboatão,OLT TP-LINK,name_unique,192.141.105.88,192.141.105.88,50523,50523,ajust,ajust,True,True,olt,False
af6c8027-077b-47b5-ac69-e148b4471dc4,UMTELECOM - OLT HW - SEDE,Um Fibra,OLT Huawei,name_unique,10.40.39.10,10.40.39.10,22,22,sgp-radius,sgp-radius,False,False,olt,False
222d1ec5-034e-43dd-b823-b199925aaf9d,I4 TELECOM - SW HW 6720 - PAU AMARELO,I4 Telecom,Switch Huawei,name_unique,10.77.66.5,10.77.66.5,22,22,ajustconsulting,ajustconsulting,False,False,switch,False
9c3b31de-f936-4608-a038-926761a5e3f9,FIBERMAIS - SW CISCO - ALTO DO PASCOAL,FiberMais,Switch Cisco,name_unique,170.245.223.90,170.245.223.90,2029,2029,admin,admin,False,False,switch,False
b09d3f72-2771-4042-982e-9abb4185111a,FLASHNET - SW CORE-S.LOURENCO,FlashNet,Switch Huawei,name_unique,10.99.88.9,10.99.88.9,53276,53276,flashnet,flashnet,False,False,switch,False
e04ab92b-6b59-41c0-b905-4c513106aac0,NAVEGANET - OLT HW - COLINAS,Navega Net,OLT Huawei,name_unique,190.89.144.44,190.89.144.44,2225,2225,sgpsgp,sgpsgp,True,True,olt,False
e09eee8a-4f17-4e25-887d-304ad9f7b3ac,PIX FIBRA - SW HW 6730 - SURFIX,Pix Fibra,Switch Huawei,name_unique,172.16.2.2,172.16.2.2,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
35638375-37ab-4665-839f-f246648856c9,PIX FIBRA - SW HW 6730 - JARDIM,Pix Fibra,Switch Huawei,name_unique,172.16.0.34,172.16.0.34,22,22,thiago,thiago,False,False,switch,False
63ecf79e-0160-48e3-a417-d95881e292ed,MAXIMANET - OLT DIGISTAR - PONTE DIGITAL,Maxima Net,OLT Digistar,name_unique,45.164.8.10,45.164.8.10,23254,23254,admin,admin,True,True,olt,False
e10d6216-d6d5-4149-8576-ba91caead79f,OLT-HUAWEI-SEBASTIÃO AMARAL,SofiaNet,OLT Huawei,ip+kind,128.201.156.218,128.201.156.218,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
b2eac589-03a3-4360-a012-0e97acd346f1,Concentrador Ponta de Pedras  CCR 1036,PGI Telecom,MikroTik RouterOS,ip+kind,177.125.8.9,177.125.8.9,2223,65443,ajust,ajust,False,False,router,True
e16e3ff3-9e8e-4c93-be2d-d6ab34bad5c0,JRNET - OLT INTELBRAS,JRNet,OLT Intelbras,name_unique,168.194.15.174,168.194.15.174,2333,2333,admin,admin,True,True,olt,False
e17f016b-5163-4c2b-9538-0d9e8db96fca,TECH SOLUCOES - OLT HW,Tech Soluções,OLT Huawei,name_unique,179.63.12.32,179.63.12.32,23233,23233,ajustconsulting,ajustconsulting,True,True,olt,False
e1dadd3d-bd82-4780-b581-87f7ba0a6bde,PIX FIBRA - SW HW 6730 - PINA 02,Pix Fibra,Switch Huawei,name_unique,172.16.0.31,172.16.0.31,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
e2193cd3-f468-4c93-bee4-9a73953607d8,INFOTEL - OLT ZTE - NOVA YPE,Infotel,OLT ZTE,name_unique,10.120.0.126,10.120.0.126,23,23,infotel,infotel,True,True,olt,False
37671e6f-11c5-40bc-8ff0-9387226a3b91,GRUPO VESC - SW HW 6730 - CORE,Grupo Vesc,Switch Huawei,name_unique,10.255.254.1,10.255.254.1,22,22,vescnet,vescnet,False,False,switch,False
a166e5b4-c303-4180-884a-22fb0e0da138,SOFIANET - SW DM - SEBASTIAO AMARAL,SofiaNet,Switch Datacom,name_unique,192.168.0.25,192.168.0.25,22,22,admin,admin,False,False,switch,False
e41ae438-9983-470a-98fd-2cd7e580239a,INFOTEL - SW DM 4380 - LUZIMANGUES,Infotel,Switch Datacom,name_unique,10.10.10.122,10.10.10.122,26504,26504,ajust,ajust,False,False,switch,False
e4e6520f-3565-4127-bfff-ffa3e5b72756,VIBE TELECOM - OLT ZTE - PAU AMARELO,Vibe,OLT ZTE,name_unique,187.17.137.188,187.17.137.188,3321,3321,acessosgp,acessosgp,True,True,olt,False
e50e2b4e-7602-41c4-8e9d-4793a5f3fba6,SW-BKB-VARZEA,PlanaltoNet,Switch Huawei,ip+kind,10.200.80.1,10.200.80.1,22,22,ajust,ajust,False,False,switch,False
2d4109aa-9e43-4895-ae80-f05582557d66,AF TELECOM - OLT VSOL GPON - RIODOCE,AF Telecom,OLT VSOL,name_unique,179.51.150.14,179.51.150.14,2023,2023,ajust,ajust,True,True,olt,False
a5df0c51-a493-499a-b182-1c8fe67bbd89,FLASHNET - SW ACESSO-VILA TORRES GALVAO,FlashNet,Switch Huawei,name_unique,192.168.4.52,192.168.4.52,53276,53276,flashnet,flashnet,False,False,switch,False
b0b58bb2-f14b-478d-8608-fbb8fbfba728,VIBE TELECOM - SW HW 5720 - POP ABREU,Vibe,Switch Huawei,name_unique,172.31.255.20,172.31.255.20,22,22,ajust,ajust,False,False,switch,False
e6828d8e-602e-4ba7-8f96-8cb6cc874125,TC+FIBRA - OLT HW 01,TC+ Fibra (Agility),OLT Huawei,name_unique,164.163.20.78,164.163.20.78,35999,35999,ajustconsulting,ajustconsulting,True,True,olt,False
b7291f33-1a97-4bf7-91b3-16613ef2412c,CCR_IPUTINGA,Sucupira Net,MikroTik RouterOS,ip+kind,170.78.99.156,170.78.99.156,22,8291,ajust,ajust,False,False,router,True
837d07e0-cb03-4948-8d12-56fba5a2dd95,PONTE DIGITAL - SW HW - COQUINHO,Ponte Digital,Switch Huawei,name_unique,10.200.150.2,10.200.150.2,22250,22250,ajust,ajust,False,False,switch,False
234dbe0b-f706-4300-82d8-f866620df174,SWITCH - HUAWEI 6730,TC+ Fibra (Agility),Switch Huawei,ip+kind,164.163.20.78,164.163.20.78,2296,2296,ajustconsulting,ajustconsulting,False,False,switch,False
23ea0a80-e0ac-4185-8453-77f4421def00,INFOTEL - SW DM 4380 - MTC,Infotel,Switch Datacom,name_unique,10.10.10.132,10.10.10.132,22,22,ajust,ajust,False,False,switch,False
6e1fef7f-d51a-4dec-b00d-3102857c2e94,RB 4011 - PB,Voice Corp,MikroTik RouterOS,ip+kind,177.223.60.130,177.223.60.130,15422,8282,ajust,ajust,False,False,router,True
2e7a2039-1791-4569-aa0f-87472c8e7706,ACESSO OLT VSOL TABAJARA,GL Soluções,OLT VSOL,ip+kind,45.191.104.10,45.191.104.10,2323,2323,sgphftel,sgphftel,True,True,olt,False
31beda20-e3a1-430d-887d-b54d230eb646,ULTRAFIBRA - OLT INTELBRAS,UltraFibra,OLT Intelbras,name_unique,45.186.54.32,45.186.54.32,45100,45100,admin,admin,True,True,olt,False
49781f66-e009-422d-8ceb-81c4972f9f6c,FLASHNET - SW CORE-RIO-DOCE,FlashNet,Switch Huawei,name_unique,10.99.88.27,10.99.88.27,53276,53276,flashnet,flashnet,False,False,switch,False
e72ad150-ad50-4fbe-8637-ead3e8090356,CELLNET - OLT INTELBRAS - G8,CellNet,OLT Intelbras,name_unique,190.89.232.2,190.89.232.2,3023,3023,ajust,ajust,True,True,olt,False
e742e594-f012-4a53-befc-06d2c096e5b5,FLASHNET - SW CORE-BAIRRO-NOVO,FlashNet,Switch Huawei,name_unique,10.99.88.20,10.99.88.20,53276,53276,flashnet,flashnet,False,False,switch,False
e9c1ff2d-a13f-4847-8644-3563a2fc6ce2,FOXNET - OLT HW X2,Fox Net,OLT Huawei,name_unique,45.191.105.255,45.191.105.255,4022,4022,ajustconsulting,ajustconsulting,False,False,olt,False
6bc92c40-05b4-4f00-8f96-94fa6ea73123,NAVEGANET - OLT HW - BAYEUX,Navega Net,OLT Huawei,name_unique,190.89.144.44,190.89.144.44,53721,53721,sgpsgp,sgpsgp,True,True,olt,False
ac48305d-003c-42e6-bb0b-427217c23b79,INFORTEC - SW HW 6720 - TIMBI,Infortec,Switch Huawei,name_unique,187.86.163.14,187.86.163.14,2222,2222,ajustconsulting,ajustconsulting,False,False,switch,False
eb7a9c33-b2c7-4a2c-b1bc-c9b1ce88cad0,PONTE DIGITAL - OLT HW - GAIBU,Ponte Digital,OLT Huawei,name_unique,170.80.49.78,170.80.49.78,23,23,equipeti,equipeti,True,True,olt,False
ebc1b360-b71a-4419-a7d3-786cb246dcd9,G5 JABOATAO - SW DM - ALPHAVILLE,G5 - Jaboatão,Switch Datacom,name_unique,192.141.105.3,192.141.105.3,18875,18875,admin,admin,True,True,switch,False
ebf94425-29ad-4e9e-9d98-abd859bf3d5e,CONECT FIBRA - OLT HW MA5800 X2 - JARDIM PAULISTA,Conect Fibra,OLT Huawei,name_unique,45.5.88.78,45.5.88.78,22893,22893,sgpolt,sgpolt,False,False,olt,False
b2f244cf-1362-4fb8-b7f3-3080f3a4bf4f,SOFIANET - ROUTER - HW NE8000 AUT/BORDA,SofiaNet,Router Huawei,name_unique,128.201.156.42,128.201.156.42,26356,26356,ajustconsulting,ajustconsulting,False,False,router,False
6718c8c0-2cfb-4f7e-805f-e22b933aa716,NEW CONNECT - SW HW - PRAZERES,New Connect,Switch Huawei,name_unique,1.2.1.21,1.2.1.21,22,22,ericcastro,ericcastro,False,False,switch,False
c64eb772-0c6c-423d-bd8c-607d41396814,CCR EVENTOS HOTSPOT,I4 Telecom,MikroTik RouterOS,ip+kind,45.187.168.208,45.187.168.208,15422,5558,ajust,ajust,False,False,router,True
899301f9-0832-4b83-b994-9c5be3e1ffd0,VIBE TELECOM - SW HW 5720 - POP PAU AMARELO,Vibe,Switch Huawei,name_unique,172.31.255.244,172.31.255.244,22,22,ajust,ajust,False,False,switch,False
c76b9253-1338-4896-bcfb-f348d2295a19,Escola Soledade - RB3011,FlashNet,MikroTik RouterOS,ip+kind,168.194.12.106,168.194.12.106,15422,5895,flashnet,flashnet,False,False,router,True
8ee35b42-992e-47d9-bbbc-c293157eeb5b,GL SOLUCOES - SW HW 6720 - HF,GL Soluções,Switch Huawei,name_unique,10.77.66.4,10.77.66.4,2203,2203,ajust,ajust,False,False,switch,False
b3d599e4-8724-4e0b-bfc7-ea73a328486a,FLASHNET - SW CORE-MARIA-FARINHA,FlashNet,Switch Huawei,name_unique,10.99.88.21,10.99.88.21,53276,53276,flashnet,flashnet,False,False,switch,False
ec12644e-b6c5-43aa-817a-bec5a7214ac0,VIBE TELECOM - OLT HW - ARTHUR/PARATIBE,Vibe,OLT Huawei,name_unique,187.17.137.188,187.17.137.188,33744,33744,speednet,speednet,True,True,olt,False
34c04d41-96bf-43ba-95f8-fcfb6fb23636,MUNDONET - OLT HW - CORTES,Mundo Net,OLT Huawei,name_unique,179.42.37.40,179.42.37.40,11427,11427,ajustconsulting,ajustconsulting,True,True,olt,False
f002ae83-7936-4170-a78a-071b1e4793dc,CELLNET - OLT INTELBRAS - 8820I,CellNet,OLT Intelbras,name_unique,172.31.255.2,172.31.255.2,23,23,admin,admin,True,True,olt,False
f058dcfb-1986-49e5-8ef0-9f2b898560f8,ECO TELECOM - SW HW 5720,Eco Telecom,Switch Huawei,name_unique,10.112.10.12,10.112.10.12,22,22,ajust,ajust,False,False,switch,False
f0d4272f-4231-4517-bebe-e02be8a756e9,OLT-VSOL-AURORA-16P,InsNet,OLT VSOL,ip+kind,45.160.221.253,45.160.221.253,2235,2235,ajustconsulting,ajustconsulting,False,False,olt,False
f2b3711a-21f4-4625-8e18-b56d34d7f305,MOOD TELECOM - OLT HW X17 - NOVA MANGUABEIRA,Mood,OLT Huawei,name_unique,172.17.0.1,172.17.0.1,22,22,ajustconsulting,ajustconsulting,False,False,olt,False
8a09648c-9d79-4724-b231-128bb7a193e0,INFORTEC - ROUTER - HW NE8000 M8 AUT,Infortec,Router Huawei,name_unique,138.94.215.2,138.94.215.2,22022,22022,ajustconsulting,ajustconsulting,False,False,router,False
321f1fbf-21c3-4bef-9b0c-bcaf0dbfbfeb,AF TELECOM - OLT VSOL EPON - JANGA 01,AF Telecom,OLT VSOL,name_unique,179.51.150.14,179.51.150.14,2042,2042,ajust,ajust,True,True,olt,False
f47b06de-1b9e-4a4a-82df-1dac9665e376,INFOTEL - SW DM 4380 - AURENI 02,Infotel,Switch Datacom,name_unique,10.10.10.124,10.10.10.124,26504,26504,ajust,ajust,False,False,switch,False
f537fb6e-6f27-4996-918a-acd1ea0ccf35,PIX FIBRA - OLT TPLINK - IBURA DE BAIXO,Pix Fibra,OLT TP-LINK,name_unique,10.40.0.2,10.40.0.2,23,23,admin,admin,True,True,olt,False
ce2b6a10-b45c-4e27-94fc-eaf834e4ed72,BORDA,Cavalcanti Net,MikroTik RouterOS,ip+kind,45.164.11.1,45.164.11.1,15422,5895,ajust,ajust,False,False,router,True
87cdf04a-e48c-4ad3-8b18-d6d0651181a6,SOFIANET - OLT HW - JARDIM PAULISTA,SofiaNet,OLT Huawei,name_unique,128.201.156.214,128.201.156.214,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
f5ba32d0-a336-4fd2-a05d-3dd3d007842a,INFOTEL - OLT DM - PINHEIROPOLIS - PNRP,Infotel,OLT Datacom,name_unique,10.120.0.10,10.120.0.10,22088,22088,sgpconexaoolt,sgpconexaoolt,False,False,olt,False
1e4f5a11-1ca3-43ac-a96d-b0ab6675320e,CCR SECRETARIA MOBI URBANA,Meganet,MikroTik RouterOS,ip+kind,45.176.57.250,45.176.57.250,2279,5895,ajust,ajust,False,False,router,True
f672321e-d407-4be2-92c9-9c1d6585c405,I4 TELECOM - OLT HW - CASA CAIADA SIDERAL,I4 Telecom,OLT Huawei,name_unique,45.187.169.228,45.187.169.228,2322,2322,sgpsgp,sgpsgp,True,True,olt,False
